Person,tBodyAcc.mean...X,tBodyAcc.mean...Y,tBodyAcc.mean...Z,tBodyAcc.std...X,tBodyAcc.std...Y,tBodyAcc.std...Z,tGravityAcc.mean...X,tGravityAcc.mean...Y,tGravityAcc.mean...Z,tGravityAcc.std...X,tGravityAcc.std...Y,tGravityAcc.std...Z,tBodyAccJerk.mean...X,tBodyAccJerk.mean...Y,tBodyAccJerk.mean...Z,tBodyAccJerk.std...X,tBodyAccJerk.std...Y,tBodyAccJerk.std...Z,tBodyGyro.mean...X,tBodyGyro.mean...Y,tBodyGyro.mean...Z,tBodyGyro.std...X,tBodyGyro.std...Y,tBodyGyro.std...Z,tBodyGyroJerk.mean...X,tBodyGyroJerk.mean...Y,tBodyGyroJerk.mean...Z,tBodyGyroJerk.std...X,tBodyGyroJerk.std...Y,tBodyGyroJerk.std...Z,tBodyAccMag.mean..,tBodyAccMag.std..,tGravityAccMag.mean..,tGravityAccMag.std..,tBodyAccJerkMag.mean..,tBodyAccJerkMag.std..,tBodyGyroMag.mean..,tBodyGyroMag.std..,tBodyGyroJerkMag.mean..,tBodyGyroJerkMag.std..,fBodyAcc.mean...X,fBodyAcc.mean...Y,fBodyAcc.mean...Z,fBodyAcc.std...X,fBodyAcc.std...Y,fBodyAcc.std...Z,fBodyAccJerk.mean...X,fBodyAccJerk.mean...Y,fBodyAccJerk.mean...Z,fBodyAccJerk.std...X,fBodyAccJerk.std...Y,fBodyAccJerk.std...Z,fBodyGyro.mean...X,fBodyGyro.mean...Y,fBodyGyro.mean...Z,fBodyGyro.std...X,fBodyGyro.std...Y,fBodyGyro.std...Z,fBodyAccMag.mean..,fBodyAccMag.std..,fBodyBodyAccJerkMag.mean..,fBodyBodyAccJerkMag.std..,fBodyBodyGyroMag.mean..,fBodyBodyGyroMag.std..,fBodyBodyGyroJerkMag.mean..,fBodyBodyGyroJerkMag.std..,Activity
16,0.28076857449275394,-0.0102497939956522,-0.0891404038405797,-0.986825605362319,-0.951607872463768,-0.939672247101449,0.942457377971014,-0.08658825394202901,0.0892682200463768,-0.980158243333333,-0.968023206956522,-0.945813561478261,0.0734346720289855,0.009856428908550721,-0.0115030575052174,-0.9908611347826091,-0.9818009707246379,-0.9834872128985509,-0.0412014042275362,-0.0574525433043478,0.0795736310463768,-0.981037373333333,-0.9583365955072459,-0.9602878313043479,-0.0957204520289855,-0.0450369280637681,-0.0588371273536232,-0.98958327942029,-0.990621793333333,-0.988364321449275,-0.9618796807246379,-0.941051236086957,-0.9618796807246379,-0.941051236086957,-0.987472699130435,-0.983615334057971,-0.9464173824637679,-0.937942404637681,-0.992444606231884,-0.9882612526086959,-0.987043828985507,-0.961456685507246,-0.959552230434783,-0.986892418405797,-0.949829260434783,-0.9346521465217391,-0.990964251304348,-0.9817521673913041,-0.9811780368115941,-0.9915678676811591,-0.9832307744927541,-0.984362469130435,-0.978632856956522,-0.96679600173913,-0.9600582640579709,-0.982057861449275,-0.954343752463768,-0.9642700523188409,-0.9583354807246379,-0.942588250115942,-0.9839686359420291,-0.9821905547826091,-0.954060994347826,-0.9388632150724641,-0.9893631363768121,-0.987506348985507,SITTING
17,0.2773570196875,-0.014156274084375,-0.11362408509375001,-0.9944439053125,-0.96185862984375,-0.96572919578125,0.94488374765625,-0.002814673171875,-0.135803881679687,-0.99019661703125,-0.9667201059375,-0.9566106440625,0.075070986171875,0.0056097104915625,-0.0015544841534375,-0.99434060296875,-0.98863700234375,-0.990529261875,-0.042549159015625,-0.0669245931234375,0.08600538033749999,-0.98963832578125,-0.98612868078125,-0.9797052259375,-0.094247696875,-0.0411134199378125,-0.051090324421875,-0.9952559371875,-0.9949818809375,-0.9938412575,-0.97274734640625,-0.96506519109375,-0.97274734640625,-0.96506519109375,-0.99281471515625,-0.99144649921875,-0.967177744375,-0.97541025484375,-0.996334795,-0.994446755625,-0.9939693815625,-0.96992798921875,-0.97484160453125,-0.99465731359375,-0.959789141875,-0.96292107328125,-0.99454262109375,-0.9883274196875,-0.9888280653125,-0.9946131621875,-0.98991581109375,-0.99081824828125,-0.98841106765625,-0.98879397953125,-0.98161709828125,-0.99004126046875,-0.984813098125,-0.9809696453125,-0.973626755,-0.9653996796875,-0.99142725046875,-0.99031962640625,-0.98336929234375,-0.97471085296875,-0.995204564375,-0.99362452375,SITTING
18,0.27727001877193,-0.0128691279736842,-0.11190477582456099,-0.9943479885964909,-0.974928131052632,-0.9775727170175441,0.9098164692982459,0.12988647622807,0.161877417894737,-0.9940437714035091,-0.9840354794736841,-0.9783401831578951,0.076622889,0.00694560289491228,0.00278757042058246,-0.9916246621052629,-0.984002717017544,-0.990153121754386,-0.0333057034385965,-0.0685796341105263,0.0848140511754386,-0.991956958947368,-0.986753343859649,-0.981525495438596,-0.0954723233684211,-0.0397125591491228,-0.0523030404789474,-0.994170190701754,-0.9942241621052629,-0.9928143250877192,-0.983674151754386,-0.9815952859649121,-0.983674151754386,-0.9815952859649121,-0.989869574561404,-0.9911593505263159,-0.9776349921052628,-0.981372675614035,-0.9948734398245609,-0.9948689135087719,-0.9931449201754391,-0.976538530350877,-0.9829964414035091,-0.9949065657894741,-0.9749800685964909,-0.9757221214035091,-0.9919247098245609,-0.9836423915789471,-0.988689671578947,-0.9920390607017541,-0.985694744385965,-0.9901416763157891,-0.989961500350877,-0.9887027014035091,-0.983027386491228,-0.9925753994736841,-0.9857100878947371,-0.98279727631579,-0.984781467192982,-0.982226151578947,-0.9904070759649121,-0.9910442978947371,-0.9865352421052629,-0.981252632807018,-0.9948081875438599,-0.994967621754386,SITTING
19,0.27383031616438397,-0.016739260030137,-0.10870765430136999,-0.9763576630136991,-0.9503889439726031,-0.9519296150684929,0.581371509041096,0.360343534657534,0.489126594657534,-0.9693550101369859,-0.96996981369863,-0.960394960821918,0.0753747129191781,0.0137921005843836,0.0017310680021369901,-0.987043285479452,-0.9792677290410959,-0.986704740273973,-0.0214151280054795,-0.0520207886438356,0.0968980718168493,-0.9846253068493148,-0.9597583095890408,-0.9655949763013699,-0.100986131452055,-0.0425170215068493,-0.0590801684246575,-0.988464752739726,-0.9874659150684929,-0.98531069,-0.9620740656164379,-0.951755657260274,-0.9620740656164379,-0.951755657260274,-0.986423976027397,-0.9842051849315071,-0.942229043835616,-0.9504918079452049,-0.989450316575342,-0.9858312846575341,-0.979238031780822,-0.9607631819178081,-0.96633509109589,-0.975204245342466,-0.9480530701369859,-0.947514931780822,-0.9867755901369859,-0.9791415716438359,-0.98398048,-0.9885769913698629,-0.980999857671233,-0.9881519157534251,-0.9817436649315071,-0.968188675753425,-0.968235777945205,-0.985576048219178,-0.9555986101369859,-0.967869249178082,-0.9626325779452058,-0.9528022776712329,-0.9837516467123291,-0.983687272739726,-0.9642387684931509,-0.950484417260274,-0.9867274184931509,-0.9854164446575341,SITTING
20,0.278045439090909,-0.0147229305131818,-0.108369634515152,-0.983081858939394,-0.93612270469697,-0.929106396818182,0.9244545224242421,0.0733385412878788,0.151679135228788,-0.9858290343939391,-0.9669835342424241,-0.935854966151515,0.0746568393030303,0.0059743026863636394,0.0016013485992424198,-0.982078229242424,-0.9708968634848479,-0.9765224887878791,-0.036405928969697,-0.0650689347121212,0.0642882138333333,-0.976309017121212,-0.9601045086363641,-0.945771803484848,-0.0959970816060606,-0.0407299244348485,-0.0465835149090909,-0.9774149109090909,-0.9796840972727271,-0.979742084090909,-0.952738043030303,-0.937764028181818,-0.952738043030303,-0.937764028181818,-0.978774578333333,-0.9725378715151508,-0.9395744356060609,-0.941069909848485,-0.983010276060606,-0.97507615,-0.9812030642424241,-0.9451986192424241,-0.947597457121212,-0.98397837530303,-0.935031700454545,-0.924947175454545,-0.982243603030303,-0.971158287575758,-0.973211461363636,-0.983565760757576,-0.972776577272727,-0.978458923030303,-0.9699132843939391,-0.9646430687878791,-0.9509633639393941,-0.978433538484848,-0.9580156963636359,-0.949176822121212,-0.946913451666667,-0.942151231515152,-0.9717304625757579,-0.9725977442424241,-0.953399068181818,-0.9437257559090909,-0.9761083537878791,-0.975226588333333,SITTING
21,0.277539616823529,-0.0144009705494118,-0.112057887741176,-0.991777287176471,-0.9668775609411759,-0.9595678617647059,0.940031368,0.0215206708823529,-0.0567766060705882,-0.992936404470588,-0.979355363176471,-0.965426493882353,0.0757109789882353,0.0121020139594259,-0.000175352166235294,-0.9894393922352941,-0.9790028048235291,-0.9858236229411759,-0.0198712820612471,-0.0653077503317647,0.0831326042823529,-0.9884105012941179,-0.976380487294118,-0.9769726585882349,-0.10111477512941199,-0.0391483428502824,-0.0526409877294118,-0.9894729684705881,-0.989722663529412,-0.9879545152941179,-0.974734999411765,-0.9719942512941179,-0.974734999411765,-0.9719942512941179,-0.9859472251764708,-0.9865208650588241,-0.9649711137647059,-0.971225061647059,-0.9903073498823531,-0.990302232705882,-0.990610228,-0.9680609470588242,-0.9708593429411758,-0.992375229411765,-0.96756129,-0.9564125050588241,-0.9897591870588229,-0.9791804385882349,-0.9834343229411758,-0.990027822470588,-0.980347168823529,-0.9868456723529409,-0.9848935597647059,-0.979830938,-0.976839728941176,-0.98955931,-0.9747232176470592,-0.979130678470588,-0.9748292270588241,-0.974447593176471,-0.9853423587058822,-0.9869915495294119,-0.9778397023529409,-0.9720272512941178,-0.990014272588235,-0.9910622048235291,SITTING
22,0.273583822709677,-0.0123468446419355,-0.10582736951612899,-0.978466823709677,-0.9280591337956451,-0.9175648538709681,0.839305928709677,0.208553884,0.315551492322581,-0.972009988709677,-0.954225015274194,-0.9279506498548391,0.0807687311935484,-0.0008427151491935481,-0.0126852481958065,-0.9816641491935479,-0.9647828324193549,-0.978928356290323,-0.0360430675032258,-0.0793617444354839,0.0804426775241936,-0.981099172419355,-0.9501734785483872,-0.9465014177419359,-0.0986493161935484,-0.0423409822741935,-0.0517193986693548,-0.985671250322581,-0.9802756193548392,-0.97954410516129,-0.9421673538709681,-0.924336184035484,-0.9421673538709681,-0.924336184035484,-0.9793037140322579,-0.9685767767741941,-0.9420774327419351,-0.933268487096774,-0.9854760348387099,-0.976503766290323,-0.9785053682258059,-0.9395460079032261,-0.946635312419355,-0.9786231901612901,-0.9269952534838709,-0.9093443056451608,-0.9809445059677421,-0.9631294725806451,-0.975330718709677,-0.984299609032258,-0.9697760554838709,-0.9812722243548392,-0.977266731129032,-0.959161754193548,-0.948367052258065,-0.982373346290323,-0.9461079435483871,-0.951045695483871,-0.943078237096774,-0.926798029822581,-0.968908297096774,-0.967026275967742,-0.9519527672580649,-0.93356300983871,-0.9777754483870971,-0.976318114516129,SITTING
23,0.273351251617647,-0.0133945015676471,-0.10380867929411801,-0.987607636617647,-0.9349335592647059,-0.9055843903235291,0.9365092429411759,0.1217510625,0.0630111556279412,-0.9845367222058821,-0.9609174263235291,-0.9239536002941179,0.0770022352205882,0.0101351394211029,-0.00148823351367647,-0.984561803823529,-0.9780458377941179,-0.975978995,-0.0472583464367647,-0.0684325551029412,0.0645673209117647,-0.9803637342647059,-0.948109526029412,-0.9597186325,-0.0967422192647059,-0.0434602554691176,-0.0485561086867647,-0.987084633970588,-0.9807274452941179,-0.9881301420588241,-0.9440807729411759,-0.9249632632352941,-0.9440807729411759,-0.9249632632352941,-0.982375503382353,-0.973668776323529,-0.9365934269117651,-0.9370060973529409,-0.986514066029412,-0.9792269979411771,-0.986325670882353,-0.953460406470588,-0.9420311667647059,-0.9883452582352941,-0.930781487205882,-0.8961252639117651,-0.984550863529412,-0.9781362182352941,-0.972656226029412,-0.9860196304411758,-0.9795646969117651,-0.977936447205882,-0.977149986617647,-0.9579202888235291,-0.965428833529412,-0.9815232411764709,-0.943733421029412,-0.9619140542647059,-0.9458378301470591,-0.927090118382353,-0.9741214667647059,-0.9721170166176469,-0.9522932772058821,-0.9386807766176469,-0.980707211470588,-0.9784990380882349,SITTING
24,0.273475690147059,-0.0131255097938235,-0.10304106142647099,-0.990593766617647,-0.9562559620588241,-0.957056111470588,0.919637604411765,0.18225465195588197,0.10955962102058801,-0.9896601498529409,-0.9716925447058821,-0.9634067957352941,0.0763318528529412,0.0047670257574558795,-0.00113300171426471,-0.988564382205882,-0.9795736780882349,-0.9846629467647059,-0.0356229619955882,-0.0750132697044118,0.0800440230882353,-0.9881116486764709,-0.9779540051470591,-0.971277654117647,-0.0951782658382353,-0.040616936,-0.051596655125,-0.991442007794118,-0.989780810588235,-0.9898501602941179,-0.968979156470588,-0.9637796832352941,-0.968979156470588,-0.9637796832352941,-0.9855558223529409,-0.985418456176471,-0.9646332523529408,-0.9692571626470591,-0.991306424705882,-0.9907245307352941,-0.989529506764706,-0.9627732001470591,-0.966991781176471,-0.9911000054411758,-0.9549980051470591,-0.9544026977941179,-0.988857403235294,-0.9792282383823531,-0.9819713001470591,-0.9892888075,-0.981550132794118,-0.9860084492647059,-0.985676523823529,-0.981200181176471,-0.974686891029412,-0.9888915517647059,-0.9762524277941179,-0.9728517876470592,-0.968905031470588,-0.9658522620588241,-0.9844699629411771,-0.98561372,-0.9779737207352941,-0.969105899117647,-0.9908547511764709,-0.9909330582352941,SITTING
25,0.27854148246153804,-0.0147696808030769,-0.10916044047692301,-0.991892828615385,-0.947457617061538,-0.9651395521538458,0.865686078153846,0.208287142261538,0.167140956385077,-0.9888799806153851,-0.963415016923077,-0.969459982461538,0.0752087009912308,0.00485415893230769,0.00210760835861538,-0.9922786216923081,-0.9828709916923081,-0.988433153384615,-0.0352052091230769,-0.0748002714615385,0.0852783892769231,-0.9899075841538459,-0.9811935018461541,-0.972637558615385,-0.0954801379692308,-0.0391651423907692,-0.0495595643230769,-0.9923046538461541,-0.991315767692308,-0.9914913878461541,-0.970409337076923,-0.9600034144615379,-0.970409337076923,-0.9600034144615379,-0.989545142461538,-0.9883118049230771,-0.966568718615385,-0.9706391256923079,-0.99286465,-0.9917664030769231,-0.9914054981538459,-0.959117259384615,-0.974776131230769,-0.992124279384615,-0.944842993230769,-0.9620906146153849,-0.992478846153846,-0.9829570029230771,-0.986326396461538,-0.992750109846154,-0.984068025384615,-0.9891561055384621,-0.988002552461538,-0.983827801076923,-0.975805890153846,-0.9905500030769231,-0.979828883230769,-0.974172870615385,-0.967017992615385,-0.9619972683076919,-0.9879418255384621,-0.987618801076923,-0.9793509136923079,-0.9703218972307691,-0.9917817016923081,-0.992019559538462,SITTING
26,0.258243530166667,-0.007133645413589741,-0.0974448692333333,-0.979768987948718,-0.9407989655128199,-0.9500044141025642,0.7829556117948722,0.22310556202564102,0.31438762743589693,-0.9650829256410259,-0.949286700807692,-0.944580863846154,0.0764443226333333,0.00692238958961538,-0.00780237981320513,-0.9922583952564101,-0.9862152156410259,-0.9900087105128199,-0.0370217449628205,-0.0840648503320513,0.0711109471666667,-0.991027700512821,-0.9734448138461541,-0.966441338076923,-0.09598481699999999,-0.0403070205666667,-0.0487627204433077,-0.995882512051282,-0.9931398338461541,-0.991929788974359,-0.9530799941025642,-0.9336027834102559,-0.9530799941025642,-0.9336027834102559,-0.990898435769231,-0.9899861116666671,-0.9540529458974358,-0.964742022307692,-0.9944664462820509,-0.994033207051282,-0.982579546025641,-0.9542994106410259,-0.9675191493589741,-0.9787551767948721,-0.9377835389743591,-0.9447813402564101,-0.992025427435897,-0.985862886410256,-0.9879899829487181,-0.9932998605128199,-0.9877545887179491,-0.9906931143589741,-0.990144882307692,-0.981740793333333,-0.9704236937179491,-0.9913184364102561,-0.9694881889743591,-0.968266666923077,-0.952411043717949,-0.9345876991410258,-0.9894819428205129,-0.9895212728205129,-0.97646387,-0.963650652307692,-0.993985447564103,-0.9942097697435899,SITTING
27,0.27394130257142896,-0.0155269799285714,-0.10552191258857099,-0.9885801077142858,-0.9715791257142858,-0.965858735142857,0.8394647140000001,0.212947021371429,0.276417431042857,-0.982445738,-0.9825533365714291,-0.9672680659999999,0.0779038963571429,0.004670724221999999,-0.0061128542595714295,-0.990658097857143,-0.9850974707142858,-0.9889040015714291,-0.0371830822285714,-0.0797345645214286,0.0833752812157143,-0.988492425142857,-0.982067465142857,-0.975713310142857,-0.0951635808,-0.0396410809285714,-0.0503883556285714,-0.9936403182857141,-0.992226442142857,-0.991766787571429,-0.9794816688571429,-0.9695266747142859,-0.9794816688571429,-0.9695266747142859,-0.9894671782857141,-0.9892005395714291,-0.963565474,-0.9707821327142858,-0.9940347107142858,-0.992112829571429,-0.988682108428571,-0.9740578555714291,-0.974665817,-0.9886591964285709,-0.9712660627142858,-0.963220672571429,-0.990839607428571,-0.985238583714286,-0.987087721142857,-0.9912922707142858,-0.986083114,-0.9892825168571429,-0.9872079047142859,-0.9841411191428571,-0.9768481342857142,-0.9889846184285709,-0.9810376902857141,-0.977595519142857,-0.9747664667142859,-0.9708852968571429,-0.9887732694285709,-0.9885316511428571,-0.979482820857143,-0.9705282662857141,-0.9923902642857142,-0.9919677762857141,SITTING
28,0.27697762944444393,-0.0185404441258333,-0.11151793955555599,-0.983272806805556,-0.9399052448611109,-0.936667245694444,0.907331309166667,-0.11259672836111098,0.13540256681666699,-0.9891324995833329,-0.9717663523611109,-0.956087679583333,0.0768671621527778,0.0148338232684722,0.000257854017638888,-0.976286679444444,-0.9622194527777779,-0.976327426666667,-0.0339018030166667,-0.0673943850555556,0.08702540137499999,-0.9796719834722221,-0.9563165059722221,-0.9566328025,-0.0953935055833333,-0.0408007786402778,-0.0579015362166667,-0.9821556626388891,-0.9807138686111109,-0.9710016913888891,-0.9557897086111109,-0.947782703333333,-0.9557897086111109,-0.947782703333333,-0.973274366805556,-0.9703016461111109,-0.955175567083333,-0.9510659840277779,-0.981213159305556,-0.9784419183333329,-0.9798201426388891,-0.946351650416667,-0.952226786666667,-0.9849567086111108,-0.939885478333333,-0.9330454775,-0.976891804583333,-0.963054247083333,-0.972939551944444,-0.977786782222222,-0.96399042625,-0.978327769444444,-0.9737243263888891,-0.9631176336111109,-0.9541802790277779,-0.98161514125,-0.9532070172222221,-0.9615610361111109,-0.9539281240277779,-0.9522814244444441,-0.9691786866666671,-0.9708233363888891,-0.960297525,-0.9535342926388891,-0.9794658688888891,-0.97839537,SITTING
29,0.2771799775,-0.016630680375,-0.1104118192,-0.9907450195,-0.963222497833333,-0.968063878166667,0.891563755166667,0.1556594569,0.286256063666667,-0.9846791518333331,-0.973604289833333,-0.966032045333333,0.0745438102516667,0.00598531404666667,0.003167700952,-0.9935255603333331,-0.9840551,-0.990168733,-0.0379271112333333,-0.0755797672133333,0.0580495969166667,-0.990178704833333,-0.988334019666667,-0.9712279916666671,-0.0953636995833333,-0.040001843485,-0.047000897695,-0.9933220295,-0.995319164666667,-0.9928337675,-0.9780170218333331,-0.9692903165000001,-0.9780170218333331,-0.9692903165000001,-0.990719807666667,-0.9905317293333331,-0.962377332166667,-0.971578024666667,-0.9953923081666669,-0.9949053440000001,-0.991093963666667,-0.969609501666667,-0.975623030833333,-0.9906175209999999,-0.9616939493333331,-0.9658009743333331,-0.993445760166667,-0.9838831929999999,-0.9884702409999999,-0.9942201755,-0.9854933188333329,-0.990445861666667,-0.9883935690000001,-0.990329245333333,-0.9739335945,-0.990727755166667,-0.9872598086666671,-0.9729125171666669,-0.9733465318333331,-0.971218019833333,-0.990093703833333,-0.9898229093333331,-0.980269425833333,-0.971011373,-0.9950630490000001,-0.994742028,SITTING
30,0.268336081379032,-0.00804731295322581,-0.099515446133871,-0.983622744193548,-0.9378570008064521,-0.9506540412903229,0.8254738369354839,0.114588392624871,0.34476602,-0.9783647122580649,-0.9593613067741941,-0.9566356630645161,0.0760057731790323,0.00975692523887097,-0.00278161828080645,-0.988864577419355,-0.9804209283870972,-0.988164381290323,-0.0358426482048387,-0.07435355841612899,0.0702002598387097,-0.988132669516129,-0.976477561935484,-0.9550532008064521,-0.09527076751612899,-0.0407930587264516,-0.0488204595806452,-0.9938685454838709,-0.9924913229032261,-0.9881244956451608,-0.9574872214516129,-0.9429014666129029,-0.9574872214516129,-0.9429014666129029,-0.9877990556451608,-0.98605764,-0.955847323870968,-0.9606412882258059,-0.9937373882258059,-0.991280225,-0.985008785,-0.9540760422580649,-0.9662740906451608,-0.983231005483871,-0.933992577903226,-0.9462038233870971,-0.9887754364516128,-0.9804057172580641,-0.985978315322581,-0.9900175645161291,-0.9819021164516128,-0.988971211935484,-0.9870346264516129,-0.9820058833870972,-0.961177109516129,-0.9884848032258059,-0.973804950806452,-0.95730868516129,-0.959923388064516,-0.9435437325806451,-0.9858263309677421,-0.9852949590322579,-0.973876282903226,-0.9595139372580649,-0.991750682096774,-0.990946424516129,SITTING
1,0.278917629056604,-0.0161375901037736,-0.110601817735849,-0.9957599015094342,-0.9731900564150942,-0.979775876981132,0.9429520003773579,-0.272983832264151,0.0134905823226415,-0.99376298509434,-0.9812259579245279,-0.9763240635849059,0.0753766542264151,0.00797573092830189,-0.0036852495470943397,-0.9946045422641508,-0.9856487324528299,-0.992251177358491,-0.0239877347979245,-0.0593972209811321,0.074800751,-0.987191946603774,-0.98773444,-0.980645626981132,-0.0996092129056604,-0.0440627877924528,-0.0489505466716981,-0.992945106981132,-0.995137917358491,-0.9921084671698109,-0.9842782073584909,-0.9819429288679251,-0.9842782073584909,-0.9819429288679251,-0.9923677905660379,-0.9930962094339622,-0.976493792830189,-0.9786900286792449,-0.9949667905660379,-0.994733238679245,-0.9952499326415091,-0.9770708477358492,-0.985297098679245,-0.99602834509434,-0.972293102075472,-0.9779372596226421,-0.994630797358491,-0.9854187045283019,-0.990752166037736,-0.995073759245283,-0.9870182267924529,-0.992349818113208,-0.9863867860377359,-0.988984455849057,-0.980773122830189,-0.987497128679245,-0.9871077277358492,-0.98234533,-0.9853563611320749,-0.9823138047169809,-0.9925424775471701,-0.992536003396226,-0.984617623396226,-0.978466072075472,-0.994815376981132,-0.994671123207547,STANDING
2,0.27791147222222196,-0.0184208270166667,-0.105908536055556,-0.9872718892592591,-0.9573049892592591,-0.949741851296296,0.8969285668518521,-0.370062696851852,0.129747161222222,-0.986685818703704,-0.97419442037037,-0.9459270787037041,0.0747588597592593,0.0103291774794444,-0.00837158846722222,-0.981085715555556,-0.97105943962963,-0.9828414464814821,-0.0238623875712963,-0.0820396577592593,0.0878351695481481,-0.9729986298148149,-0.9714419964814809,-0.9648567018518521,-0.10556215788888902,-0.042241953537037,-0.0546539479425926,-0.9793240007407409,-0.9834472585185191,-0.973610118333333,-0.965875181296296,-0.957874965,-0.965875181296296,-0.957874965,-0.980489077407407,-0.9766752801851851,-0.9634663418518521,-0.95394338037037,-0.9839519042592592,-0.9772044277777779,-0.983946739814815,-0.959871697407407,-0.9624711957407409,-0.9890564698148149,-0.9579088422222221,-0.9464335835185179,-0.980973241666667,-0.970851337962963,-0.979775152037037,-0.983007923703704,-0.9735202411111109,-0.984599905185185,-0.967037112037037,-0.972576152962963,-0.9606276961111109,-0.97498812462963,-0.97103605037037,-0.9697542957407409,-0.9640521664814821,-0.9605193814814821,-0.977065295555556,-0.97516046,-0.9617759048148149,-0.9567887257407409,-0.977849827407407,-0.977754298148148,STANDING
3,0.28004651327868896,-0.0143376555065574,-0.101621722633148,-0.9667425429508198,-0.893449307213115,-0.9114190150819671,0.9350307785245899,-0.301735130327869,0.024763106752459,-0.982020428032787,-0.9574253218032791,-0.9281615773770491,0.0750900622277049,0.007716636445901641,-0.00807177934114754,-0.957086489344262,-0.9416867857377049,-0.9730596349180329,-0.0246626070770492,-0.0585101918262295,0.0665262054098361,-0.900462227540984,-0.927788618196721,-0.91236408147541,-0.0994602620655738,-0.0472415819016393,-0.0416832156688525,-0.940937642459016,-0.9684337478688531,-0.9582930118032791,-0.925430819016393,-0.9151433036065569,-0.925430819016393,-0.9151433036065569,-0.9593038403278691,-0.9487700432786891,-0.892089349344262,-0.8821252214754101,-0.9623393396721309,-0.957679766885246,-0.960123409508197,-0.9080753537704921,-0.9395077352459019,-0.969931287377049,-0.89243434852459,-0.9048012545901641,-0.9576668567213109,-0.943497973606557,-0.9691749034426229,-0.9605709218032791,-0.9439485472131149,-0.9755959495081971,-0.901282267540984,-0.9377111572131149,-0.9161725377049179,-0.901985672459016,-0.923125941147541,-0.9197438460655741,-0.926968932295082,-0.9218360765573771,-0.9486274677049179,-0.94820681442623,-0.913682362622951,-0.883439718032787,-0.960331717868852,-0.9571215104918029,STANDING
4,0.280499745892857,-0.009489110985535709,-0.0961574905535714,-0.97692058,-0.86159737875,-0.896880538392857,0.95619779125,-0.0759009061071429,0.16689382594642901,-0.9729083558928571,-0.9176134648214291,-0.899404775267857,0.0721328379857143,-0.00653015693773214,-0.0211889890567857,-0.9725865419642858,-0.938354677857143,-0.9730542010714291,-0.0306449342357143,-0.061824850625,0.0755636430892857,-0.9096879744642858,-0.9492271469642858,-0.909995038571429,-0.10305789414285699,-0.0461257201357143,-0.0490753497867857,-0.9496338785714291,-0.976065174642857,-0.9579820194642858,-0.9064780517857142,-0.890976683392857,-0.9064780517857142,-0.890976683392857,-0.963370738392857,-0.9581594821428571,-0.9009821005357141,-0.8851443176785709,-0.9676140739285709,-0.9642827842857142,-0.9734975496428571,-0.889549205,-0.93164342125,-0.9787376376785709,-0.857380281803571,-0.8875543176785708,-0.9723108942857142,-0.937624242142857,-0.968648411607143,-0.9757067235714291,-0.9440753089285709,-0.9762295055357142,-0.9054641619642858,-0.9559929451785709,-0.9152809553571429,-0.9124647939285709,-0.9458258401785709,-0.91665163125,-0.9176140148214291,-0.895340042142857,-0.9561392835714291,-0.96003249875,-0.9142091657142858,-0.8871944042857142,-0.9644711394642859,-0.9664302175,STANDING
5,0.282544390892857,-0.00700418554517857,-0.102171095696429,-0.9685918157142859,-0.869439913392857,-0.8693273217857141,0.960188699107143,-0.03871012665,0.138638436607143,-0.9740882060714291,-0.931973943392857,-0.9146084957142858,0.0725189859107143,-0.0022199021446428603,-0.0122812220569643,-0.9626470801785709,-0.9312171407142859,-0.9638321189285709,-0.0322711902673214,-0.050987505,0.0690945763946429,-0.9103952223214291,-0.933738104107143,-0.9074715557142858,-0.0922249863035714,-0.0399108188821429,-0.0422221341625,-0.941930044107143,-0.961177741607143,-0.9447553430357142,-0.9061047010714292,-0.87977380125,-0.9061047010714292,-0.87977380125,-0.9568635660714291,-0.942962047678571,-0.9006716307142858,-0.8670417117857142,-0.958405900892857,-0.9479707235714291,-0.9645009173214291,-0.8907963605357142,-0.915083799107143,-0.97066840875,-0.8679331780178571,-0.858231387857143,-0.963059235178571,-0.93137020875,-0.958438726607143,-0.9657789207142858,-0.9362026007142858,-0.96807230125,-0.9096618023214291,-0.9393735244642858,-0.907190836607143,-0.9127809157142858,-0.9318578114285709,-0.91678935625,-0.9046413925,-0.8867451707142858,-0.9418259030357142,-0.9436019601785709,-0.904543921607143,-0.8689139939285709,-0.9522864380357142,-0.946196462857143,STANDING
